Position,Rank,Player,Team,Opponent,Estimated FP,Yahoo FPPG,Salary,FP / salary,Role,Role slot,Depth,Kickoff UTC,Projection method
RB,7,D'Andre Swift,CHI,PHI,15.24,21.15,33,0.462,starter,RB slot 11,1,2026-09-29 00:15,Yahoo salary-position-depth regression (trained through 2025)
RB,8,James Cook III,BUF,LAC,15.24,14.4,33,0.462,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
RB,9,Breece Hall,NYJ,DET,14.86,15.25,32,0.464,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
RB,10,Kyren Williams,LA,DEN,14.86,14.35,32,0.464,starter,RB slot 11,1,2026-09-28 00:20,Yahoo salary-position-depth regression (trained through 2025)
RB,11,Cam Skattebo,NYG,TEN,14.86,10.8,32,0.464,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
RB,12,Ashton Jeanty,LV,NO,14.5,19.0,31,0.468,starter,RB slot 11,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
RB,13,Chase Brown,CIN,PIT,14.16,13.0,30,0.472,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
RB,14,Javonte Williams,DAL,BAL,13.85,14.1,29,0.478,starter,RB slot 11,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
RB,15,Omarion Hampton,LAC,BUF,13.85,12.4,29,0.478,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
RB,16,Bucky Irving,TB,MIN,13.55,13.9,28,0.484,starter,RB slot 11,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
RB,17,De'Von Achane,MIA,KC,13.55,9.7,28,0.484,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
RB,18,Chuba Hubbard,CAR,CLE,13.26,17.8,27,0.491,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
RB,19,David Montgomery,HOU,IND,13.26,15.4,27,0.491,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
RB,20,Saquon Barkley,PHI,CHI,13.26,5.5,27,0.491,starter,RB slot 11,1,2026-09-29 00:15,Yahoo salary-position-depth regression (trained through 2025)
RB,21,Jeremiyah Love,ARI,SF,12.69,9.0,25,0.508,starter,RB slot 11,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
RB,22,Travis Etienne Jr.,NO,LV,12.4,8.7,24,0.517,starter,RB slot 11,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
RB,23,Aaron Jones Sr.,MIN,TB,12.11,10.25,23,0.526,starter,RB slot 11,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
RB,24,Jaylen Warren,PIT,CIN,12.11,8.25,23,0.526,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
RB,25,Rhamondre Stevenson,NE,JAC,11.8,7.55,22,0.536,starter,RB slot 11,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,1,Jaxon Smith-Njigba,SEA,WAS,18.05,30.1,41,0.44,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,2,Amon-Ra St. Brown,DET,NYJ,17.3,27.2,40,0.432,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,3,Chris Olave,NO,LV,16.0,20.9,38,0.421,starter,WR slot 1,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
WR,4,Zay Flowers,BAL,DAL,15.45,23.5,37,0.417,starter,WR slot 1,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
WR,5,Ja'Marr Chase,CIN,PIT,14.94,12.6,36,0.415,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,6,CeeDee Lamb,DAL,BAL,14.07,22.1,34,0.414,starter,WR slot 1,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
WR,7,Puka Nacua,LA,DEN,13.7,9.9,33,0.415,starter,WR slot 1,1,2026-09-28 00:20,Yahoo salary-position-depth regression (trained through 2025)
WR,8,Parker Washington,JAC,NE,13.06,15.05,31,0.421,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,9,Rashee Rice,KC,MIA,13.06,9.6,31,0.421,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,10,Nico Collins,HOU,IND,12.78,17.7,30,0.426,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,11,Justin Jefferson,MIN,TB,12.78,17.1,30,0.426,starter,WR slot 1,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
WR,12,Christian Watson,GB,ATL,12.28,20.9,28,0.438,starter,WR slot 1,1,2026-09-25 00:15,Yahoo salary-position-depth regression (trained through 2025)
WR,13,Jalen Coker,CAR,CLE,12.28,20.2,28,0.438,starter,WR slot 2,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,14,Malik Nabers,NYG,TEN,12.04,5.25,27,0.446,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,15,DeVonta Smith,PHI,CHI,11.82,14.75,26,0.455,starter,WR slot 1,1,2026-09-29 00:15,Yahoo salary-position-depth regression (trained through 2025)
WR,16,Garrett Wilson,NYJ,DET,11.82,12.55,26,0.455,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,17,Mike Evans,SF,ARI,11.59,10.4,25,0.464,starter,WR slot 1,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
WR,18,Drake London,ATL,GB,11.59,5.7,25,0.464,starter,WR slot 1,1,2026-09-25 00:15,Yahoo salary-position-depth regression (trained through 2025)
WR,19,DJ Moore,BUF,LAC,11.37,9.2,24,0.474,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,20,Tee Higgins,CIN,PIT,11.26,9.7,29,0.388,starter,WR slot 2,2,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,21,Jaylen Waddle,DEN,LA,11.14,9.25,23,0.484,starter,WR slot 1,1,2026-09-28 00:20,Yahoo salary-position-depth regression (trained through 2025)
WR,22,Stefon Diggs,WAS,SEA,10.89,16.35,22,0.495,starter,WR slot 2,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,23,Ladd McConkey,LAC,BUF,10.89,10.85,22,0.495,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,24,Denzel Boston,CLE,CAR,10.34,15.45,20,0.517,starter,WR slot 1,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
WR,25,Michael Wilson,ARI,SF,10.34,5.45,20,0.517,starter,WR slot 1,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
TE,1,Trey McBride,ARI,SF,13.4,17.05,29,0.462,starter,TE slot 10,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
TE,2,Dalton Kincaid,BUF,LAC,12.66,17.25,27,0.469,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,3,Travis Kelce,KC,MIA,11.98,14.6,25,0.479,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,4,Isaiah Likely,NYG,TEN,10.95,14.8,22,0.498,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,5,Sam LaPorta,DET,NYJ,10.58,10.75,21,0.504,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,6,Tyler Warren,IND,HOU,10.58,10.1,21,0.504,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,7,Brock Bowers,LV,NO,10.19,12.02,20,0.51,starter,TE slot 10,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
TE,8,Dallas Goedert,PHI,CHI,9.78,11.3,19,0.515,starter,TE slot 10,1,2026-09-29 00:15,Yahoo salary-position-depth regression (trained through 2025)
TE,9,George Kittle,SF,ARI,9.78,9.1,19,0.515,starter,TE slot 10,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
TE,10,Juwan Johnson,NO,LV,9.34,10.75,18,0.519,starter,TE slot 10,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
TE,11,Dalton Schultz,HOU,IND,8.87,12.75,17,0.522,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,12,Harold Fannin Jr.,CLE,CAR,8.87,5.5,17,0.522,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,13,Jake Ferguson,DAL,BAL,8.35,9.95,16,0.522,starter,TE slot 10,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
TE,14,Mark Andrews,BAL,DAL,8.35,7.4,16,0.522,starter,TE slot 10,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
TE,15,Brenton Strange,JAC,NE,7.78,6.0,15,0.519,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,16,Tucker Kraft,GB,ATL,7.78,5.25,15,0.519,starter,TE slot 10,1,2026-09-25 00:15,Yahoo salary-position-depth regression (trained through 2025)
TE,17,Hunter Henry,NE,JAC,7.78,4.8,15,0.519,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,18,Kenyon Sadiq,NYJ,DET,7.17,6.3,14,0.512,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,19,AJ Barner,SEA,WAS,7.17,4.85,14,0.512,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,20,Pat Freiermuth,PIT,CIN,6.5,9.25,13,0.5,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,21,T.J. Hockenson,MIN,TB,6.5,8.0,13,0.5,starter,TE slot 10,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
TE,22,Cade Otton,TB,MIN,6.5,5.2,13,0.5,starter,TE slot 10,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
TE,23,Colston Loveland,CHI,PHI,6.5,0.4,13,0.5,starter,TE slot 10,1,2026-09-29 00:15,Yahoo salary-position-depth regression (trained through 2025)
TE,24,Greg Dulcich,MIA,KC,5.76,2.75,12,0.48,starter,TE slot 10,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
TE,25,Kyle Pitts Sr.,ATL,GB,5.76,1.0,12,0.48,starter,TE slot 10,1,2026-09-25 00:15,Yahoo salary-position-depth regression (trained through 2025)
DEF,1,Cincinnati Bengals,CIN,PIT,8.04,14.5,20,0.402,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,2,Minnesota Vikings,MIN,TB,7.46,12.5,19,0.393,starter,,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
DEF,3,Seattle Seahawks,SEA,WAS,7.46,10.5,19,0.393,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,4,New England Patriots,NE,JAC,7.03,13.5,18,0.391,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,5,Pittsburgh Steelers,PIT,CIN,7.03,13.0,18,0.391,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,6,San Francisco 49ers,SF,ARI,6.71,8.0,17,0.395,starter,,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
DEF,7,Denver Broncos,DEN,LA,6.71,5.5,17,0.395,starter,,1,2026-09-28 00:20,Yahoo salary-position-depth regression (trained through 2025)
DEF,8,Carolina Panthers,CAR,CLE,6.49,12.5,16,0.406,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,9,Las Vegas Raiders,LV,NO,6.49,12.5,16,0.406,starter,,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
DEF,10,Jacksonville Jaguars,JAC,NE,6.34,8.0,15,0.423,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,11,New York Jets,NYJ,DET,6.34,7.5,15,0.423,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,12,Chicago Bears,CHI,PHI,6.34,6.5,15,0.423,starter,,1,2026-09-29 00:15,Yahoo salary-position-depth regression (trained through 2025)
DEF,13,Kansas City Chiefs,KC,MIA,6.34,6.5,15,0.423,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,14,Arizona Cardinals,ARI,SF,6.23,6.0,14,0.445,starter,,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
DEF,15,Tampa Bay Buccaneers,TB,MIN,6.23,5.5,14,0.445,starter,,1,2026-09-27 20:05,Yahoo salary-position-depth regression (trained through 2025)
DEF,16,New Orleans Saints,NO,LV,6.15,5.0,13,0.473,starter,,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
DEF,17,Baltimore Ravens,BAL,DAL,6.15,4.5,13,0.473,starter,,1,2026-09-27 20:25,Yahoo salary-position-depth regression (trained through 2025)
DEF,18,Buffalo Bills,BUF,LAC,6.15,4.5,13,0.473,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,19,Philadelphia Eagles,PHI,CHI,6.15,3.0,13,0.473,starter,,1,2026-09-29 00:15,Yahoo salary-position-depth regression (trained through 2025)
DEF,20,Houston Texans,HOU,IND,6.15,2.0,13,0.473,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,21,Detroit Lions,DET,NYJ,6.06,4.0,12,0.505,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,22,New York Giants,NYG,TEN,6.06,3.5,12,0.505,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
DEF,23,Green Bay Packers,GB,ATL,6.06,3.0,12,0.505,starter,,1,2026-09-25 00:15,Yahoo salary-position-depth regression (trained through 2025)
DEF,24,Los Angeles Rams,LA,DEN,5.94,6.5,11,0.54,starter,,1,2026-09-28 00:20,Yahoo salary-position-depth regression (trained through 2025)
DEF,25,Tennessee Titans,TEN,NYG,5.94,3.5,11,0.54,starter,,1,2026-09-27 17:00,Yahoo salary-position-depth regression (trained through 2025)
